Position_X1,Position_Y1,Position_X2,Position_Y2,Position_X3,Position_Y3,Velocity_X1,Velocity_Y1,Velocity_X2,Velocity_Y2,Velocity_X3,Velocity_Y3,Momentum_X1,Momentum_Y1,Momentum_X2,Momentum_Y2,Momentum_X3,Momentum_Y3
84673589036.42941,94536547161.05817,-99999953654.04076,-98999986106.1148,57116129733.23641,136673963067.04121,-8013.776496009523,26581.137456253306,0.02423406343118505,-29999.98947592621,15328.267141288225,-7007.833380556996,-4.785827323416888e+28,1.5874255288874477e+29,4.8201552164627065e+28,-5.9669979067617225e+34,1.1263210695418587e+27,-5.149355968033281e+26
84593323205.5381,94802224323.72655,-99999953411.31221,-99299986000.466,57269320627.59226,136603747041.68448,-8026.583089131625,26567.716266838477,0.024272854457801564,-29999.989435120227,15319.089435585223,-7021.602535673318,-4.793475420829406e+28,1.586624015455594e+29,4.827870751656731e+28,-5.966997898645413e+34,1.1256466917268022e+27,-5.159473543212754e+26
84512929871.54381,95067767415.51599,-99999953168.19745,-99599985894.40958,57422419923.751434,136533393592.64203,-8039.333399429551,26554.309178943964,0.024311475833693173,-29999.989394357573,15309.92961591738,-7035.344904245407,-4.801089906139328e+28,1.5858233441665337e+29,4.835552543321572e+28,-5.966997890537721e+34,1.124973628177609e+27,-5.169571435639525e+26
84432409595.04807,95333176578.66594,-99999952924.69817,-99899985787.94597,57575427799.94973,136462902986.83194,-8052.027649574399,26540.916314995477,0.024349928229740213,-29999.989353638615,15300.787619829658,-7049.060581009067,-4.808670912325831e+28,1.58502352233153e+29,4.843200724895328e+28,-5.96699788243872e+34,1.1243018743050832e+27,-5.1796497149254625e+26
84351762934.42815,95598451956.62323,-99999952680.81604,-100199985681.0756,57728344433.801674,136392275490.22949,-8064.66606199208,26527.537795728535,0.024388212316074753,-29999.98931296371,15291.663385194259,-7062.749660244274,-4.8162185722216704e+28,1.5842245571609081e+29,4.850815429667268e+28,-5.966997874348482e+34,1.1236314255440741e+27,-5.1897084503474924e+26
84270990445.83961,95863593694.02524,-99999952436.55275,-100499985573.79893,57881170002.303764,136321511367.8717,-8077.248858852472,26514.173740201284,0.024426328762048095,-29999.98927233321,15282.556850208995,-7076.41223577907,-4.823733018506697e+28,1.5834264557648208e+29,4.858396790771366e+28,-5.966997866267075e+34,1.122962277353357e+27,-5.199747710850461e+26
84190092683.21902,96128601936.6833,-99999952191.90997,-100799985466.11641,58033904681.83772,136250610883.86177,-8089.776262058757,26500.8242658073,0.024464278236198813,-29999.989231747462,15273.467953395711,-7090.048400993481,-4.83121438370149e+28,1.582629225154012e+29,4.8659449411799436e+28,-5.96699785819457e+34,1.1222944252155168e+27,-5.20976756505001e+26
84109070198.28665,96393476831.5662,-99999951946.88936,-101099985358.02847,58186548648.17371,136179574301.37354,-8102.248493236954,26487.489488288356,0.024502061406221375,-29999.989191206816,15264.396633598735,-7103.65824882345,-4.83866280016111e+28,1.5818328722405807e+29,4.873460013697431e+28,-5.966997850131035e+34,1.121627864636835e+27,-5.219768081235471e+26
84027923540.5494,96658218526.78366,-99999951701.49257,-101399985249.53558,58339102076.47355,136108401882.65588,-8114.665773725626,26474.16952174719,0.024539678938935303,-29999.98915071161,15255.342829983381,-7117.241871764795,-4.846078400068944e+28,1.5810374038387423e+29,4.880942140954231e+28,-5.9669978420765395e+34,1.1209625911471788e+27,-5.229749327372771e+26
83946653257.30374,96922827171.57027,-99999951455.72125,-101699985140.6382,58491565141.29389,136037093889.03711,-8127.028324565776,26460.864478660224,0.024577131500254888,-29999.98911026218,15246.306482034492,-7130.799361877186,-4.853461315430682e+28,1.5802428266655886e+29,4.888391455400697e+28,-5.966997834031147e+34,1.1202986002998944e+27,-5.239711371107356e+26
83865259893.63884,97187302916.26917,-99999951209.57706,-101999985031.33679,58643938016.58944,135965650580.92923,-8139.336366490919,26447.574469890278,0.024614419755159437,-29999.98906985885,15237.287529555018,-7144.330810788155,-4.860811678068377e+28,1.5794491473418475e+29,4.895808089301212e+28,-5.966997825994925e+34,1.1196358876717027e+27,-5.249654279767136e+26
83783743992.43967,97451645912.31616,-99999950963.06161,-102299984921.6318,58796220875.71609,135894072217.83226,-8151.590119917344,26434.299604699245,0.024651544367664067,-29999.989029501947,15228.285912664656,-7157.836309697131,-4.868129619614638e+28,1.578656372392639e+29,4.903192174728382e+28,-5.966997817967937e+34,1.1189744488625989e+27,-5.259578120365452e+26
83702106094.39032,97715856312.22377,-99999950716.17656,-102599984811.52373,58948413891.434074,135822359058.33847,-8163.789804934538,26421.03999076074,0.024688506000791026,-29999.988989191792,15219.30157179852,-7171.315949379516,-4.875415271506906e+28,1.5778645082482314e+29,4.910543843557335e+28,-5.966997809950247e+34,1.1183142794957552e+27,-5.2694829596040676e+26
83620346737.97736,97979934269.56549,-99999950468.92351,-102899984701.01302,59100517235.91113,135750511360.13657,-8175.935641295799,26407.79573417272,0.024725305316541542,-29999.988948928698,15210.334447705874,-7184.769820190797,-4.882668764981851e+28,1.577073561244795e+29,4.917863227460113e+28,-5.966997801941918e+34,1.1176553752174276e+27,-5.279368863876197e+26
83538466459.49327,98243879938.96019,-99999950221.30408,-103199984590.10014,59252531080.725624,135678529380.01585,-8188.027848409015,26394.566939470078,0.024761942975868183,-29999.988908712978,15201.38448144891,-7198.198012070701,-4.889890231069864e+28,1.5762835376251531e+29,4.925150457900181e+28,-5.966997793943011e+34,1.1169977316968658e+27,-5.289235899269551e+26
83456465793.04,98507693476.05656,-99999949973.31989,-103499984478.7856,59404455596.86964,135606413373.87038,-8200.066645327623,26381.353709637202,0.02479841963864775,-29999.988868544937,15192.451614401572,-7211.600614547399,-4.897079800589657e+28,1.5754944435395337e+29,4.932405666127037e+28,-5.966997785953588e+34,1.1163413446262275e+27,-5.299084131569429e+26
83374345270.53258,98771375037.51778,-99999949724.97252,-103799984367.06985,59556290954.75212,135534163596.70296,-8212.052250741724,26368.15614612049,0.02483473596365466,-29999.988828424877,15183.535788248457,-7224.977716741759,-4.904237604142958e+28,1.5747062850463158e+29,4.939628983170911e+28,-5.966997777973708e+34,1.1156862097204966e+27,-5.3089136262618445e+26
83292105421.70288,99034924781.00618,-99999949476.2636,-104099984254.95338,59708037324.20196,135461780302.62924,-8223.984882969387,26354.97434884085,0.024870892608534846,-29999.988788353094,15174.636944983746,-7238.329407371658,-4.911363772109319e+28,1.5739190681127755e+29,4.94682053983758e+28,-5.96699777000343e+34,1.1150323227174056e+27,-5.318724448536694e+26
83209746774.1034,99298342865.16824,-99999949227.19469,-104399984142.43668,59859694874.47106,135389263744.88168,-8235.864759948103,26341.80841620615,0.02490689022978016,-29999.98874832988,15165.755026910218,-7251.655774756364,-4.918458434641007e+28,1.5731327986158313e+29,4.9539804667032735e+28,-5.966997762042813e+34,1.1143796793773627e+27,-5.328516663290976e+26
83127269853.11113,99561629449.61948,-99999948977.7674,-104699984029.52023,60011263774.23744,135316614175.81348,-8247.692099226411,26328.65844512364,0.02494272948270326,-29999.988708355526,15156.889976638311,-7264.956906820975,-4.925521721658013e+28,1.5723474823427839e+29,4.961108894109678e+28,-5.966997754091914e+34,1.113728275483383e+27,-5.338290335132052e+26
83044675181.93158,99824784694.9296,-99999948727.98329,-104999983916.20453,60162744191.60829,135243831846.90247,-8259.467117955692,26315.52453101234,0.024978411021412975,-29999.98866843031,15148.041737085267,-7278.232891100943,-4.932553762843139e+28,1.571563124992057e+29,4.968205952159041e+28,-5.966997746150788e+34,1.1130781068410253e+27,-5.3480455283809725e+26
82961963281.60275,100087808762.60774,-99999948477.84393,-105299983802.49007,60314136294.12303,135170917008.755,-8271.190032882114,26302.406767815362,0.025013935498790194,-29999.98862855451,15139.210251474322,-7291.483814746675,-4.939554687637199e+28,1.5707797321739336e+29,4.975271770709369e+28,-5.966997738219492e+34,1.1124291692783331e+27,-5.357782307075857e+26
82879134670.99936,100350701815.08786,-99999948227.35089,-105599983688.37735,60465440248.75637,135097869911.10973,-8282.861060338748,26289.305248012242,0.025049303566464187,-29999.988588728407,15130.395463333996,-7304.709764528233,-4.946524625234301e+28,1.5699973094112913e+29,4.982306479369727e+28,-5.96699773029808e+34,1.111781458645782e+27,-5.3675007349753455e+26
82796189866.83698,100613464015.71417,-99999947976.50574,-105899983573.86687,60616656221.92135,135024690802.84132,-8294.480416237835,26276.220062631182,0.025084515874789427,-29999.988548952268,15121.597316497437,-7317.910826840116,-4.953463704577235e+28,1.5692158621403343e+29,4.989310207495617e+28,-5.966997722386606e+34,1.1111349708162316e+27,-5.377200875562117e+26
82713129383.67635,100876095528.72679,-99999947725.31001,-106199983458.95914,60767784379.47237,134951379931.96426,-8306.048316063216,26263.15130126128,0.025119573072822872,-29999.988509226358,15112.81575510186,-7331.087087706166,-4.960372054352953e+28,1.5684353957113239e+29,4.996283084184469e+28,-5.966997714485122e+34,1.1104897016848846e+27,-5.3868827920464905e+26
82629953733.92772,101138596519.24744,-99999947473.76526,-106499983343.65465,60918824886.708244,134877937545.63641,-8317.56497486291,26250.099052064717,0.025154475808301706,-29999.98846955094,15104.050723588063,-7344.238632784579,-4.96724980298813e+28,1.567655915389305e+29,5.003225238271209e+28,-5.966997706593681e+34,1.1098456471692509e+27,-5.3965465473701086e+26
82546663427.8553,101400967153.26532,-99999947221.87302,-106799983227.9539,61069777908.375244,134804363890.16269,-8329.03060724185,26237.063401788884,0.025189224727621546,-29999.98842992627,15095.302166700047,-7357.365547373046,-4.974097078644833e+28,1.5668774263548322e+29,5.010136798323925e+28,-5.966997698712335e+34,1.1092028032091193e+27,-5.406192204209714e+26
82463258973.58176,101663207597.62311,-99999946969.63481,-107099983111.85742,61220643608.67009,134730659210.99855,-8340.445427354773,26224.044435778484,0.02522382047581509,-29999.988390352602,15086.570029484703,-7370.467916414032,-4.98091400921627e+28,1.5660999337046911e+29,5.017017892639621e+28,-5.966997690841132e+34,1.1085611657665359e+27,-5.41581982498103e+26
82379740877.09276,101925318020.00299,-99999946717.05217,-107399982995.36572,61371422151.243004,134656823752.75356,-8351.809648899256,26211.04223798758,0.025258263696531228,-29999.988350830183,15077.854257291636,-7383.545824500201,-4.987700722322636e+28,1.5653234424526184e+29,5.023868649240061e+28,-5.966997682980123e+34,1.1079207308257894e+27,-5.425429471842747e+26
82296109642.24167,102187298588.9129,-99999946464.12662,-107699982878.47931,61522113699.20074,134582857759.19475,-8363.1234851089,26198.05689099161,0.025292555032014576,-29999.98831135926,15069.154795773065,-7396.599355880006,-4.994457345307035e+28,1.564547957530019e+29,5.030689195867699e+28,-5.966997675129356e+34,1.1072814943934048e+27,-5.4350212067006286e+26
82212365770.7542,102449149473.6729,-99999946210.85966,-107999982761.19872,61672718415.10957,134508761473.2501,-8374.387148746666,26185.088475999328,0.02532669512308547,-29999.98827194007,15060.471590883859,-7409.628594463456,-5.001184005231509e+28,1.56377348378668e+29,5.0374796599817e+28,-5.96699766728888e+34,1.1066434524981459e+27,-5.444595091211747e+26
82128509762.23322,102710870844.40155,-99999945957.25282,-108299982643.52444,61823236460.99839,134434535137.01183,-8385.600852098352,26172.137072864734,0.02536068460912036,-29999.988232572858,15051.804588881674,-7422.633623828064,-5.007880828873136e+28,1.563000025991482e+29,5.044240168754039e+28,-5.966997659458741e+34,1.1060066011910254e+27,-5.454151186788861e+26
82044542114.16356,102972462872.00253,-99999945703.30759,-108599982525.45702,61973667998.361664,134360178991.73958,-8396.764806966217,26159.20276009894,0.02539452412803267,-29999.98819325785,15043.153736327238,-7435.614527225018,-5.014547942720226e+28,1.5622275888331087e+29,5.050970849065698e+28,-5.966997651638986e+34,1.1053709365453254e+27,-5.463689554604943e+26
81960463321.91693,103233925728.15135,-99999945449.02544,-108899982406.99696,62124013188.16251,134285693277.86372,-8407.879224662738,26146.285614881974,0.02542821431625405,-29999.988153995277,15034.518980084758,-7448.571387585565,-5.021185472968587e+28,1.5614561769207516e+29,5.05767182750293e+28,-5.96699764382966e+34,1.104736454656628e+27,-5.473210255597873e+26
81876273878.75688,103495259585.2821,-99999945194.40788,-109199982288.14482,62274272190.83574,134211078234.98845,-8418.944316004525,26133.385713074582,0.02546175580871605,-29999.98811478536,15025.90026732248,-7461.504287527647,-5.027793545517903e+28,1.5606857947848141e+29,5.064343230353623e+28,-5.966997636030808e+34,1.1041031516428559e+27,-5.482713350475315e+26
81791974275.84381,103756464616.5744,-99999944939.45639,-109499982168.90111,62424445166.29087,134136334101.89482,-8429.960291306359,26120.503129229925,0.025495149238832233,-29999.988075628324,15017.297545513402,-7474.413309362793,-5.034372285968158e+28,1.5599164468776112e+29,5.070985183603731e+28,-5.966997628242473e+34,1.1034710236443248e+27,-5.4921988997197804e+26
81707565002.24005,104017540995.94046,-99999944684.17244,-109799982049.26636,62574532273.91523,134061461116.5438,-8440.927360375377,26107.637936605268,0.025528395238480644,-29999.988036524384,15008.710762436158,-7487.2985351033185,-5.040921819616175e+28,1.5591481375740667e+29,5.0775978129338e+28,-5.9669976204647e+34,1.1028400668238088e+27,-5.5016669635939185e+26
81623046544.915,104278488898.01219,-99999944428.5575,-110099981929.24109,62724533672.57699,133986459516.0791,-8451.845732505388,26094.790207173606,0.02556149443798673,-29999.987997473752,15000.139866176072,-7500.160046469819,-5.047442271452218e+28,1.5583808711724078e+29,5.084181243715561e+28,-5.966997612697529e+34,1.1022102773666177e+27,-5.511117602146022e+26
81538419388.75027,104539308498.12854,-99999944172.61302,-110399981808.82585,62874449520.62825,133911329536.83011,-8462.715616471323,26081.96001163524,0.02559444746610664,-29999.987958476642,14991.584805126418,-7512.997924899018,-5.053933766156675e+28,1.5576146518948567e+29,5.09073560100861e+28,-5.966997604941004e+34,1.1015816514806891e+27,-5.520550875215798e+26
81453684016.54504,104799999972.32283,-99999943916.34047,-110699981688.02118,63024279975.90815,133836071414.31459,-8473.53722052383,26069.147419429315,0.02562725495001089,-29999.987919533254,14983.04552798987,-7525.812251551986,-5.060396428096831e+28,1.5568494838883187e+29,5.097261009557166e+28,-5.966997597195164e+34,1.1009541853966957e+27,-5.529966842440399e+26
81368840909.02121,105060563497.31029,-99999943659.74129,-110999981566.82762,63174025195.74595,133760685383.24136,-8484.310752383979,26056.35249874528,0.02565991751526848,-29999.987880643792,14974.52198378018,-7538.603107322767,-5.066830381323713e+28,1.5560853712250681e+29,5.103757593786901e+28,-5.96699758946005e+34,1.1003278753681676e+27,-5.539365563260769e+26
81283890544.82883,105320999250.47563,-99999943402.81693,-111299981445.24571,63323685336.96419,133685171677.5129,-8495.036419238124,26043.575316534338,0.025692435785831323,-29999.987841808455,14966.014121824091,-7551.370572847437,-5.073235749569008e+28,1.5553223179034307e+29,5.11022547780185e+28,-5.966997581735702e+34,1.0997027176716342e+27,-5.5487470969282967e+26
81198833400.5515,105581307409.86084,-99999943145.56882,-111599981323.27599,63473260555.88182,133609530530.22775,-8505.714427732872,26030.815938520813,0.025724810384019095,-29999.987803027438,14957.52189176352,-7564.11472851366,-5.079612656242071e+28,1.554560327848463e+29,5.116664785381398e+28,-5.966997574022157e+34,1.0990787086067833e+27,-5.5581115025118374e+26
81113669950.71179,105841488154.15297,-99999942887.9984,-111899981200.91899,63622751008.3174,133533762173.68304,-8516.344983970186,26018.074429213488,0.025757041930504456,-29999.987764300928,14949.045243557983,-7576.835654470761,-5.0859612244269955e+28,1.5537994049126296e+29,5.123075639977336e+28,-5.966997566319454e+34,1.0984558444966405e+27,-5.5674588389051154e+26
